feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,target
-0.5023,29.9723,-1.2997,-1.129,-2.2363,-1.2996,2.7894,12110,176.8537,3219,1.5094,-0.8226,0.2589,0.4156,-25.64,189
1.7887,13.2437,-0.0304,-1.127,-0.6531,-0.0303,-0.2085,18528,193.1875,2889,0.7788,0.2722,0.25,2.1342,33.4151,182
0.3121,9.8676,-1.3488,0.6809,-0.9597,-1.3487,-0.4998,12675,170.738,1584,-1.0045,0.4223,0.16,0.85,51.474,97
1.5024,30.6526,-0.6495,0.1962,0.0859,-0.6494,0.8885,9600,159.7657,1953,-1.7412,1.1971,0.2234,-1.0149,14.0241,116
0.0825,20.8918,-0.2149,-0.2792,0.3068,-0.2148,-0.8086,12950,177.6135,1728,0.6928,1.9543,0.1856,0.2114,59.776,84
-0.3292,-13.6619,0.6984,-0.1546,0.9493,0.6985,-0.2629,13376,179.0684,2625,0.6388,-0.8228,0.2358,-1.4588,4.0693,151
0.6898,-18.6579,0.834,-0.5792,-0.6077,0.8341,-0.4403,12528,172.9457,352,-1.2918,-0.9898,0.0449,0.147,93.2361,19
-1.3943,3.0637,0.023,-1.9278,0.7643,0.0231,-0.2599,14904,184.3506,72,-0.7178,-0.4124,0.0137,-2.2619,19.954,3
0.0041,32.4094,0.6685,-0.3532,0.6407,0.6686,-2.7561,11352,171.6707,498,-0.6041,-0.1171,0.0714,0.3599,99.155,20
-0.7432,4.5816,-0.8103,-0.3501,1.5203,-0.8102,0.2864,10458,163.7828,504,-0.5962,-3.1643,0.0706,0.5158,99.9547,20
-0.9929,11.355,0.9167,0.628,0.1492,0.9168,0.4915,18909,190.9212,1386,-0.2688,-2.1107,0.14,0.112,59.776,77
0.546,48.5228,0.2445,-1.1196,0.3865,0.2446,-0.4132,10395,166.6059,2304,-0.5251,-0.1396,0.2474,-0.0451,23.8387,110
-0.7666,33.9215,-1.3609,0.7923,-1.9319,-1.3608,-0.0119,16356,186.9308,560,2.3649,-0.1562,0.0864,-0.8305,97.3645,28
-0.8789,0.1396,0.3829,-1.6804,0.9394,0.383,0.0342,17017,183.404,1344,-0.1283,0.3002,0.1443,-1.3797,51.474,70
-1.8107,21.987,-0.3842,-0.8428,-0.4124,-0.3841,0.3371,12876,170.2395,1782,-0.6265,0.083,0.18,-0.4412,51.474,85
1.0115,-10.8617,-0.2669,-1.0563,0.079,-0.2668,-0.1043,14480,178.7516,2800,-0.6079,-0.7284,0.2212,0.1117,14.0241,196
0.1183,35.8348,-1.0924,-2.3613,-1.0083,-1.0923,0.8155,11220,166.1312,2756,0.8301,0.3161,0.243,0.5832,4.0693,167
-0.2272,34.1297,-0.6531,0.2441,-0.7703,-0.653,0.3192,8892,156.3412,316,1.2169,1.1545,0.05,0.8932,84.1951,13
0.3971,-2.4385,-0.2234,-0.2699,-0.4983,-0.2233,0.3955,14432,174.8202,2678,-0.2564,-2.4051,0.25,-0.2108,23.8387,171
0.4297,2.2023,-1.3658,-2.2054,1.1083,-1.3657,-0.6985,14220,180.6105,360,2.1363,0.2626,0.044,-0.3301,93.2361,17
1.5196,19.919,0.0609,1.0873,1.4849,0.061,-0.4072,12096,168.4746,3332,2.5247,-1.3841,0.2333,1.3362,14.0241,234
-1.5742,-0.5781,-0.5218,2.2216,-1.1744,-0.5217,-0.0271,8532,156.7601,1313,-0.134,-0.5751,0.1275,-0.1374,59.776,77
-0.2307,21.6007,-0.6567,1.8616,-1.0161,-0.6566,0.5773,14596,178.6794,2544,-0.8418,1.6201,0.2243,1.5357,14.0241,165
-0.9855,16.3339,-0.2503,-1.1654,-0.0928,-0.2502,-1.2374,8568,155.1416,1001,0.9579,-0.5189,0.1196,0.9856,80.7973,59
-0.0618,0.8462,-1.2309,1.22,0.6781,-1.2308,-0.3365,15910,180.2897,968,1.0137,-0.6428,0.1236,-1.2018,74.5113,44
-1.3443,-9.7082,1.3337,1.5855,-0.083,1.3338,-1.0224,11760,167.372,1196,-1.6148,-1.2276,0.1398,-0.0664,67.4808,59
1.1222,33.4227,-0.9173,0.5977,1.0802,-0.9172,0.9295,18135,195.6418,3277,0.312,0.3006,0.2544,0.1858,-15.8623,215
1.3085,12.3711,-0.133,-0.7206,-1.1684,-0.1329,-1.6583,12283,171.234,2000,0.2313,-1.4344,0.198,-0.4764,42.6577,112
2.0486,0.0833,0.8487,-1.0111,0.35,0.8488,1.9952,9796,157.055,3080,0.0953,-0.9979,0.2523,1.4782,4.0693,198
1.2628,20.0896,0.4144,0.3706,-1.0024,0.4145,1.4539,15189,184.2121,980,-0.9282,0.3604,0.101,-1.1283,80.7973,61
-1.5633,15.059,1.6844,-0.0405,0.2907,1.6845,-1.1566,14661,181.6819,2652,1.0698,0.6326,0.2524,1.5133,4.0693,145
0.5343,-1.5339,0.0731,-0.0825,1.2234,0.0732,-0.3528,10660,162.7672,267,1.0177,-1.3403,0.0333,-1.7153,64.4897,15
-2.3311,20.4636,0.4337,-0.9799,2.1078,0.4338,0.267,11560,172.2359,1960,0.5061,0.7927,0.202,-0.4863,23.8387,99
0.3429,30.4247,-2.8274,-0.1386,2.1413,-2.8273,-0.4306,13962,175.8977,1632,1.4043,-1.6902,0.1753,-0.953,42.6577,73
-0.385,12.1508,0.3596,0.7923,-1.6314,0.3597,-0.4924,13962,178.9727,1581,-0.4086,0.5123,0.1809,0.4649,33.4151,68
0.749,-0.5417,0.2125,-0.7097,0.4433,0.2126,-0.3112,9617,161.2878,616,0.7392,0.5912,0.0787,-0.9209,97.3645,30
0.2506,19.3975,-0.5202,0.0954,-0.705,-0.5201,-0.8099,18818,190.7944,1785,0.2076,-0.789,0.1604,-0.0654,67.4808,124
1.1835,0.5762,-0.3139,0.8661,-0.5821,-0.3138,0.6123,9617,159.4473,534,-2.4741,-0.5201,0.0667,0.2436,99.155,27
0.3236,1.2986,0.6525,1.3178,-1.0099,0.6526,2.2002,15747,182.1296,1536,-1.3284,0.537,0.1649,1.5571,51.474,77
0.3522,17.6916,0.8128,-1.1425,-1.6819,0.8129,-0.7591,15252,184.6595,880,1.3259,-0.1888,0.1124,0.0266,90.8927,29
-0.0928,15.5832,0.7764,-0.2858,-0.7838,0.7765,-0.0125,11799,171.5888,2090,0.6618,0.7723,0.1712,1.8509,14.0241,132
-0.2251,11.6986,0.6972,0.1767,0.618,0.6973,0.8369,17108,189.4597,2619,-1.5548,-0.5241,0.2755,1.0317,-5.9261,164
0.3593,20.3226,-0.1768,0.3178,0.6624,-0.1767,-0.6734,12567,174.6777,2079,-0.9109,-0.047,0.21,-0.3467,23.8387,119
0.2486,29.1308,1.8809,-2.0421,-1.2094,1.881,-1.2658,8046,147.8317,249,-0.5491,-0.381,0.0357,0.9735,71.7975,13
0.7979,51.269,1.3457,0.5081,-0.9717,1.3458,0.3255,9660,159.3268,2678,-1.1253,-1.2328,0.25,-1.2914,-5.9261,158
-1.6156,19.1031,-1.0698,2.3061,-0.5342,-1.0697,-0.4738,13452,178.034,1805,-1.6684,0.1574,0.1979,0.4806,42.6577,93
0.6614,-0.978,-0.2743,1.9082,0.5611,-0.2742,0.1985,10880,173.537,474,-0.0042,1.2098,0.075,-0.2325,99.9547,19
-1.1613,15.7926,0.0233,-0.1494,-0.1693,0.0234,-0.7404,11189,166.7407,890,2.1226,-0.3278,0.1111,0.4663,99.155,49
0.288,-10.4958,0.2658,-0.451,0.8536,0.2659,0.1976,14661,178.5088,792,-0.676,0.2465,0.1011,1.7122,86.2761,34
-0.2167,-0.6179,0.9726,0.9116,-0.2863,0.9727,0.1423,13416,168.4031,1302,0.8437,-0.3615,0.1489,0.4349,67.4808,67
-1.8826,37.1371,2.1028,0.2717,-1.1447,2.1029,-1.5801,11661,169.1656,880,0.3794,1.7175,0.1124,0.1252,59.776,47
-0.4151,36.3337,-1.1909,-1.0282,-0.7774,-1.1908,-0.1145,12670,182.2315,405,0.4862,-1.2223,0.061,0.2163,99.9547,17
0.738,37.7363,1.1671,-0.6957,0.471,1.1672,-1.1506,13680,182.3612,968,-0.8913,-0.8335,0.1236,-0.1951,94.6013,43
2.1156,34.543,-0.3794,-0.6794,-0.1943,-0.3793,0.4817,11999,169.5479,2525,-0.8915,-0.2043,0.2451,-1.6984,-15.8623,149
-0.7949,39.3735,0.3183,1.2935,1.881,0.3184,0.7951,14678,178.2531,2079,1.5061,0.6056,0.21,0.0335,33.4151,127
0.5912,49.5618,0.9815,-0.5039,2.0756,0.9816,0.508,10044,162.1917,3052,1.6362,0.4746,0.2545,-0.3014,14.0241,179
1.1618,-3.2397,0.784,0.0453,0.9332,0.7841,-2.6412,11220,168.1087,1092,-0.1981,-0.0533,0.1304,0.3966,74.5113,55
-0.8346,51.4355,1.0409,0.3829,-0.0307,1.041,-1.3183,19107,194.0613,1128,0.4348,1.5826,0.1263,0.4,51.474,73
-1.6119,-13.6601,-0.6279,1.3747,0.6595,-0.6278,-1.7489,10496,165.7504,160,-0.9999,1.6318,0.0247,0.1406,71.7975,7
1.0398,11.0929,-2.6016,-0.155,1.7988,-2.6015,1.0927,13452,174.9491,979,0.136,0.3581,0.1222,-0.4636,67.4808,51
-0.7828,22.6348,1.6582,0.1716,0.7306,1.6583,-1.4572,14661,181.1442,2550,-0.7929,0.135,0.2427,0.5644,4.0693,138
-1.8605,-0.3645,-0.1952,1.4539,0.258,-0.1951,0.5206,13728,172.4777,1170,0.2903,-0.712,0.1429,0.2921,67.4808,52
2.1526,-9.5787,-0.53,-1.3205,-0.8723,-0.5299,0.7319,7599,149.8793,158,-0.8954,1.0389,0.025,0.6296,29.6369,6
0.7066,-13.0002,-0.3097,0.1949,-0.0698,-0.3096,-0.8106,16808,191.1156,704,2.2115,-0.2127,0.0899,0.4834,94.6013,32
0.1335,31.513,-1.2716,0.6755,0.252,-1.2715,0.1975,16456,185.681,736,-1.2957,-0.2561,0.086,0.2306,80.7973,33
-1.2327,18.4159,0.5755,1.2749,-0.6029,0.5756,-0.0306,13756,183.7815,2001,-0.9138,-0.0315,0.2614,0.2839,42.6577,108
-0.3678,43.5539,-0.874,0.6656,1.5028,-0.8739,0.8091,17381,190.4601,1222,0.8236,0.2629,0.1368,-0.0344,67.4808,72
0.033,-15.1321,-1.0565,1.6536,0.0346,-1.0564,0.6423,12283,172.6097,395,0.0124,-0.5149,0.0625,-0.8031,99.9547,15
0.8047,16.7876,-2.2748,0.6209,0.9192,-2.2747,0.1895,9676,165.5649,252,-0.0167,0.3338,0.0353,1.3371,84.1951,11
0.0179,11.2759,-0.7683,-0.3279,0.0746,-0.7682,1.1474,15725,186.1806,258,-1.7584,0.4736,0.0345,-2.3949,84.1951,10
0.9446,15.8119,-0.1959,-0.3889,-0.7889,-0.1958,0.4305,17010,191.1167,2448,0.2359,0.2543,0.233,0.6665,14.0241,125
-0.6637,29.561,-0.1352,-0.4748,-0.6491,-0.1351,-1.266,17017,186.8737,1881,-0.7631,-1.5648,0.19,0.4511,4.0693,101
0.4138,8.5016,-0.4853,-0.5774,0.2819,-0.4852,1.0761,15272,184.5664,352,1.0342,0.9379,0.0449,-0.2758,89.161,13
-0.5106,16.5102,-0.6182,0.1696,0.2963,-0.6181,1.7667,11008,169.5547,1767,0.1903,-0.209,0.2021,0.7137,51.474,97
-1.1142,11.7441,-0.608,-0.9221,0.6677,-0.6079,2.2945,17100,190.4002,630,-0.4422,0.2773,0.0769,-0.374,97.3645,29
-1.1783,4.0738,0.7833,-1.9681,1.2676,0.7834,0.0383,10106,165.5809,264,-0.297,1.3562,0.0337,-0.0265,78.3879,13
-2.337,20.6153,-1.5235,-1.3927,0.6035,-1.5234,0.2913,9821,160.0064,810,-0.1917,0.0922,0.0989,2.6643,90.8927,41
0.7009,-2.3556,-1.5675,0.3346,-1.1547,-1.5674,-0.1341,15045,177.5895,164,-1.0722,-0.1168,0.0241,-1.0973,39.0236,5
0.1316,23.6325,1.4289,0.8604,-2.0801,1.429,-0.7932,7854,153.6813,2222,-0.1691,0.3909,0.2157,-0.542,14.0241,144
-0.6467,13.1384,0.7806,0.2535,-0.4668,0.7807,-0.8931,18914,193.1542,1001,0.0063,-1.0239,0.1196,0.4194,90.8927,46
-0.3371,6.5403,-0.6753,0.4594,-0.3433,-0.6752,1.3712,9338,161.0863,1632,-1.583,-0.0688,0.1553,-0.2825,51.474,97
-0.043,-17.6821,-0.1498,0.4922,-2.9011,-0.1497,0.847,13962,182.0543,680,-1.4055,-0.1243,0.093,0.9907,94.6013,25
-0.3411,12.2301,2.6442,1.1975,-0.8148,2.6443,-0.315,11288,165.4848,1818,1.5704,0.4959,0.1765,-0.1498,67.4808,98
-1.6194,11.1598,-1.5983,-0.1912,-1.5202,-1.5982,-0.8828,15189,184.7848,1552,0.0983,-0.7013,0.1633,1.1914,51.474,88
-0.6491,-6.9711,-1.0991,0.5364,-0.8984,-1.099,-0.4573,10269,159.143,234,1.2616,-0.3411,0.038,0.0626,89.161,11
-0.7764,-14.8246,0.2286,1.0229,-0.9728,0.2287,-0.3125,14691,179.4025,736,-1.1048,0.6442,0.086,-1.5758,94.6013,47
0.9555,-7.4071,-0.6107,1.7606,1.9041,-0.6106,1.0405,9499,163.1271,498,-1.1591,-0.3955,0.0714,0.6722,98.56,24
0.49,33.2938,0.3921,0.4425,0.1417,0.3922,0.7294,12104,176.4117,340,0.4431,1.1299,0.0465,-0.913,96.3795,14
0.4755,23.6944,-3.4155,0.0749,0.1943,-3.4154,-0.764,14457,183.6412,2755,-0.0505,-0.1171,0.3021,-0.5724,4.0693,147
-0.1484,9.9321,1.8456,1.4382,-0.1416,1.8457,0.7098,10080,160.0777,837,2.4093,0.1611,0.0957,0.6813,90.8927,44
-0.1793,30.2481,1.0921,-1.7936,-0.6698,1.0922,-2.4082,9600,162.3114,2058,-0.5551,-1.0079,0.2121,-1.4922,23.8387,132
-1.9496,24.5314,-0.4641,2.0221,0.4514,-0.464,-0.1723,13572,173.913,1584,0.3018,-0.3673,0.16,1.7155,51.474,89
-0.1725,-0.6934,-0.5377,1.0903,0.5714,-0.5376,-0.4999,10725,163.9862,2266,-0.9944,0.3168,0.2115,0.3941,23.8387,123
0.9533,4.2376,0.7558,-0.1895,-0.6151,0.7559,0.2351,13756,180.4229,2185,1.167,0.9316,0.2396,0.439,4.0693,112
0.1552,20.2273,1.1213,0.2869,-0.7041,1.1214,1.3336,14940,180.2343,2020,-0.5654,0.1542,0.1961,-0.7958,23.8387,119
0.9621,-12.9996,-1.5327,1.3403,-0.1233,-1.5326,0.8911,13072,172.8154,2916,-0.5888,-0.9097,0.2477,-0.9568,-15.8623,179
2.2658,50.8901,0.8028,0.0724,1.2419,0.8029,0.8898,9840,164.6137,3240,0.7357,0.1823,0.2752,-1.2873,-5.9261,189
-0.071,10.0167,0.6855,-0.2916,-0.744,0.6856,-0.1275,8195,149.9839,2782,0.2481,-0.0992,0.2407,0.2883,51.474,164
-0.4068,26.2275,-0.6024,0.257,0.3383,-0.6023,0.1778,9263,156.8566,2575,-0.6326,1.8412,0.2404,-0.0724,14.0241,160
0.0962,21.3935,0.1414,0.2488,-0.4754,0.1415,-1.2245,15928,179.7145,1376,-0.0161,0.638,0.1839,1.2456,42.6577,44
-0.6912,-2.8849,0.8309,-3.0816,0.3031,0.831,-0.4547,10168,162.0198,2079,0.0359,0.6021,0.21,-1.4808,59.776,111
0.0178,27.6265,-0.3,0.4395,0.502,-0.2999,0.4912,9480,160.1144,504,0.8207,-0.6792,0.0706,-0.5757,99.155,21
1.3001,17.0096,-1.6798,-0.4755,-0.6144,-1.6797,2.1826,13098,179.0571,1456,1.1663,0.8454,0.1739,-1.4991,51.474,60
0.1414,24.4656,-0.4305,1.263,1.6981,-0.4304,2.8468,14337,175.1258,1666,0.0596,-1.6112,0.1717,-1.3936,67.4808,93
-1.1858,-5.8832,0.1541,0.7699,1.1143,0.1542,-1.2159,18914,191.0946,392,0.2615,-0.768,0.0404,-1.1489,98.56,19
-1.0707,22.083,0.5561,-0.1942,1.5102,0.5562,1.1167,20882,196.3802,2300,-0.6106,0.648,0.2277,1.7272,-5.9261,164
-0.4331,29.4291,-0.1886,0.9195,-1.6913,-0.1885,0.3297,19200,203.0398,1818,1.0086,1.5707,0.1765,1.0263,33.4151,96
-0.418,20.6353,-0.8883,-1.0438,0.9832,-0.8882,0.0603,9360,156.3704,2121,1.5803,1.7615,0.2059,-0.0629,-5.9261,113
1.4747,36.3747,-0.8981,0.6927,-0.8111,-0.898,2.3704,10855,168.2657,2619,1.3125,-0.868,0.2755,0.4021,23.8387,141
-1.5668,16.0858,-0.0531,-2.1519,0.7756,-0.053,-1.7271,10624,167.5362,1584,-0.2067,-0.0413,0.16,1.4568,59.776,91
-0.8806,11.5352,0.2371,-0.147,0.5506,0.2372,-0.2085,10458,168.5426,77,-0.1538,-1.5988,0.0128,0.7728,0.0888,3
0.3232,14.2388,0.642,-1.9538,-0.8222,0.6421,0.1447,14904,182.5591,2231,-1.0003,-0.849,0.2347,-1.3845,4.0693,106
0.3689,16.4539,-0.0894,-0.8276,-0.0888,-0.0893,-0.4334,14104,169.8838,1425,-1.2814,-1.2069,0.1562,0.7247,51.474,88
1.2753,4.2686,-1.0965,1.1206,-0.8905,-1.0964,-1.0859,10304,159.1074,1188,-0.7465,0.51,0.12,-0.4952,33.4151,71
-1.1873,19.7458,2.6937,0.2215,-0.9114,2.6938,0.5561,18818,191.0538,2750,0.7076,-1.5422,0.2252,-0.2179,-5.9261,215
0.4619,30.8678,0.8111,-1.3312,0.9115,0.8112,0.8014,9263,156.8241,2700,-0.0874,-0.1682,0.2294,0.4004,14.0241,159
0.378,-18.2838,-0.9552,0.2224,-0.4752,-0.9551,1.5866,16287,182.7697,360,-2.0272,-0.1587,0.044,1.1243,96.3795,25
0.5525,33.6369,-0.226,0.53,-1.0814,-0.2259,-0.4068,14499,176.0823,2163,-1.0015,1.1319,0.2019,-1.043,33.4151,127
2.3327,26.2684,-0.8165,-0.3083,-0.0197,-0.8164,-0.7359,15334,183.8285,1032,-1.5848,-1.4428,0.1379,0.3639,59.776,53
0.03,38.9873,-0.31,-0.5169,-2.1905,-0.3099,-1.4816,14220,181.5088,2037,-0.1844,0.7878,0.2143,0.1676,59.776,128
-0.4064,11.898,-1.0729,0.8358,-1.3483,-1.0728,-1.2718,13416,172.8701,1118,0.1257,0.1599,0.1494,1.06,67.4808,41
0.5986,3.5873,0.5708,0.8548,0.2627,0.5709,-0.6683,12600,177.7929,231,0.7942,-0.2027,0.0385,0.5794,71.7975,9
-0.4231,14.2755,1.0449,0.0436,-0.9927,1.045,0.8776,18912,196.6979,252,-0.4079,-1.8264,0.0353,-0.5304,84.1951,11
-0.8294,1.5677,-0.4306,-1.6137,2.0374,-0.4305,-0.2081,17484,188.2951,69,-0.5,-0.7918,0.0143,-0.2977,29.6369,2
-0.9405,9.1452,0.5284,-0.4848,0.7069,0.5285,1.1568,17472,191.4687,1320,-0.7675,-0.7718,0.1685,-0.4539,14.0241,45
-0.7109,4.5078,-0.9161,-0.2188,-0.1867,-0.916,-0.4676,10106,160.232,1520,-1.676,-0.8238,0.1667,-1.1688,4.0693,87
0.6677,-7.391,-0.452,1.1102,-0.9645,-0.4519,2.075,11154,165.7522,240,-0.759,-0.8005,0.037,1.4347,84.1951,11
1.5035,12.6212,0.3039,1.6867,0.2505,0.304,0.1518,17190,192.8004,1674,-2.0236,-1.5657,0.1915,1.1081,33.4151,110
-1.3825,4.7651,1.1288,0.6598,-0.1121,1.1289,-0.6512,17670,188.1766,2310,-0.5207,-0.8891,0.2075,-1.4937,33.4151,135
1.0894,30.301,-2.8509,0.6501,-0.8756,-2.8508,-0.5124,11970,170.0575,1344,-0.861,-0.5374,0.1443,-0.8845,59.776,71
0.62,-9.8512,-1.2596,0.2139,-1.2025,-1.2595,1.1376,12629,175.7904,1666,0.6913,-1.4571,0.1717,-1.1712,33.4151,91
-0.2172,21.7309,-0.3038,-0.03,0.332,-0.3037,0.6846,11725,175.076,410,0.0069,-1.4781,0.0602,0.1197,99.7557,20
0.8332,3.9075,0.2316,-0.2389,-0.0049,0.2317,0.2555,11830,164.8368,166,-0.8416,0.4239,0.0238,0.6932,0.0888,7
-1.2545,19.6888,-0.8139,0.6812,0.0163,-0.8138,0.3486,11880,163.873,2592,-0.1269,-1.2064,0.2202,-0.9495,4.0693,218
0.7041,32.8169,-0.7077,-0.6465,0.0412,-0.7076,-0.8775,19686,193.4564,588,-0.6685,0.5572,0.0824,-0.039,97.3645,35
0.1378,0.9158,-0.4832,0.0825,0.6248,-0.4831,-0.5666,11492,168.1829,474,-0.8623,0.7066,0.075,-0.0175,90.8927,12
0.078,7.5031,0.922,-0.4286,-0.9301,0.9221,0.995,16269,186.5938,534,-1.4567,-0.3067,0.0667,-1.0193,99.7557,23
-0.4999,49.3645,0.5151,-0.3482,-0.0614,0.5152,0.2785,8532,160.6765,696,-0.675,-1.3498,0.0909,-0.1672,90.8927,36
1.0583,-10.8593,-0.6351,1.691,1.2319,-0.635,-0.9974,10368,164.0571,1116,2.6036,-0.1338,0.1277,-1.9949,67.4808,65
2.0796,32.6133,1.7506,-0.7314,1.0159,1.7507,-0.4438,13667,178.0258,2912,0.1068,0.801,0.2667,0.5635,4.0693,177
-0.488,7.3873,0.3879,0.0769,-0.0038,0.388,-1.9786,19594,193.0644,1500,-0.052,0.3457,0.1485,-0.327,74.5113,86
-2.631,7.7662,0.8297,-2.0002,-0.2111,0.8298,-0.1461,12921,177.4989,1313,-1.6058,-1.6999,0.1275,-1.156,67.4808,74
0.5005,15.4917,-2.4733,-1.6822,-0.1036,-2.4732,1.5228,19109,191.6423,252,-2.2287,1.0284,0.0353,0.2042,89.161,11
1.197,14.4376,0.3178,-1.2987,0.5652,0.3179,1.0375,18528,197.1025,2266,-1,-0.0499,0.2115,-2.8691,23.8387,155
0.9207,19.9256,-0.9178,-0.4988,-2.0455,-0.9177,-2.7267,14661,180.7862,2208,-0.9745,-0.7435,0.2371,0.1918,33.4151,126
-1.2251,20.7144,0.9497,-0.6423,-0.4666,0.9498,0.3633,10304,157.9676,2725,0.1149,-1.2795,0.2273,0.2449,14.0241,164
-1.8292,11.3717,-0.0815,-1.8929,-2.1105,-0.0814,-0.84,16456,184.1465,1274,0.418,0.6801,0.1522,0.5525,51.474,52
1.3103,10.8226,0.3642,0.3539,1.4666,0.3643,1.58,11715,162.9292,440,-0.898,0.9127,0.0562,-0.814,99.7557,18
-1.388,41.4181,-0.4912,0.1797,0.5067,-0.4911,-0.3539,8855,157.8246,2782,-0.3312,-1.0397,0.2407,1.3801,14.0241,167
-1.0014,38.5068,0.1384,0.1016,-1.9889,0.1385,0.8227,16356,188.5721,1900,-0.2342,-1.496,0.1881,-1.2876,14.0241,114
1.1016,29.1153,0.7049,-1.3389,0.7856,0.705,0.6823,10688,167.7811,2996,-0.2728,2.0288,0.2593,-0.7863,14.0241,184
-0.1024,10.5307,-0.0822,0.6532,-0.3545,-0.0821,0.8629,9381,161.5297,1148,0.1341,-0.2179,0.1687,0.1602,42.6577,56
0.1083,24.2166,1.5224,-0.2949,2.7233,1.5225,0.4573,16554,191.4903,390,-1.1778,1.2632,0.0633,-1.4673,84.1951,17
-1.0075,20.9561,1.0759,0.4548,-0.7794,1.076,-1.1493,11560,167.1299,1564,0.549,0.9083,0.1828,-1.0005,59.776,85
0.0431,34.4271,0.5707,-1.4044,-0.0226,0.5708,-0.0094,9164,158.6168,1818,1.1746,0.9421,0.1765,1.6982,-5.9261,97
0.3557,41.63,0.7503,1.7199,-1.6962,0.7504,-0.139,12483,171.3963,1552,-0.0788,1.5334,0.1633,-2.0982,59.776,73
0.6881,21.7482,1.6375,-0.1525,0.1918,1.6376,-0.8976,12075,173.4271,1995,-0.3326,1.3915,0.2188,-0.1404,23.8387,111
0.2317,26.3406,0.9339,-0.2202,0.4982,0.934,0.6457,19107,194.1005,420,0.5582,-0.45,0.0588,-1.8729,96.3795,25
-0.4642,35.7902,0.6556,-1.2838,0.0036,0.6557,-0.1085,17472,188.9116,2254,-0.0752,0.3347,0.2323,0.942,-5.9261,150
1.586,27.7854,0.1299,0.3159,-0.982,0.13,0.2831,9180,153.4519,2134,-0.9546,-0.3514,0.2245,1.8654,33.4151,128
0.9282,-25.5676,0.1556,1.3037,-1.2912,0.1557,0.293,12180,177.0346,1414,-0.6446,0.4613,0.1373,-1.8392,80.7973,75
-0.0058,23.0059,0.178,-0.0746,-1.4366,0.1781,1.5417,15215,179.0449,1020,-0.3686,-0.6725,0.1395,0.1428,94.6013,35
0.6333,7.0411,0.0884,0.2052,-1.4194,0.0885,-2.0589,13067,178.7676,2222,1.1575,-0.3145,0.2157,-1.2345,42.6577,120
0.0607,28.0923,1.3778,0.8069,0.8563,1.3779,0.5722,13376,175.4855,2185,-0.2956,-0.4455,0.2396,-0.2166,33.4151,117
0.909,16.8468,-0.3452,0.3858,-2.077,-0.3451,-1.8652,17578,187.9507,1980,0.2317,-0.638,0.2,0.4808,23.8387,95
0.1323,7.2234,0.7674,1.3591,-0.0336,0.7675,0.6845,9760,160.7718,2496,-0.9705,0.801,0.2286,-0.6966,23.8387,146
-1.6215,28.9895,0.8268,-1.1791,0.6304,0.8269,1.2842,8949,154.4431,3360,-1.6375,2.661,0.2655,0.7657,-5.9261,200
-0.4414,2.6937,1.3614,0.5401,-0.1223,1.3615,-0.8336,11937,168.5938,1358,-1.0459,1.0315,0.1429,0.6577,59.776,63
1.4644,19.5244,-2.0596,-0.5702,0.248,-2.0595,-0.0416,10496,164.8166,1440,-0.1491,1.1337,0.1758,-0.1098,67.4808,66
-1.2736,31.6702,1.0375,1.6982,0.0935,1.0376,0.9406,11385,163.2305,1001,-0.7532,1.2695,0.1196,0.1576,86.2761,51
0.0544,20.0363,-1.2679,-0.181,1.6304,-1.2678,0.1689,16016,179.5446,1782,-0.5726,0.5539,0.18,-1.2599,33.4151,113
0.8379,3.0409,1.5552,0.4466,-0.5525,1.5553,-0.4655,17017,185.7181,1196,0.2413,-0.5434,0.1398,0.2813,80.7973,63
0.735,45.4842,0.5286,-0.4901,-0.581,0.5287,0.9479,10816,169.9118,2310,0.0557,-2.1036,0.2075,0.3856,33.4151,145
-0.439,13.3404,-1.5984,0.3624,-1.6643,-1.5983,0.0827,9120,160.3474,2650,-0.478,-0.2018,0.2336,0.5582,4.0693,161
-0.2606,23.6246,-1.0658,-0.1546,0.0978,-1.0657,0.3439,9617,163.0575,1638,-0.1295,1.2338,0.1957,0.0439,42.6577,82
0.7871,29.6394,0.6613,-0.2173,0.484,0.6614,0.2578,16065,188.0333,1536,-1.0582,0.4305,0.1649,-0.5494,67.4808,77
-0.0621,31.4141,-0.9835,1.6534,0.2379,-0.9834,0.8821,15834,181.2578,2058,1.1665,0.0797,0.2121,-0.329,23.8387,113
0.0984,30.7888,0.6127,1.1552,-0.8181,0.6128,0.8267,11764,175.1609,2346,-1.9725,-0.9341,0.2233,0.1813,23.8387,147
0.028,12.3581,-0.0727,0.9547,-0.5447,-0.0726,0.6098,14118,182.4039,1751,0.6969,-1.165,0.1635,0.9898,59.776,86
1.5961,31.7877,-0.9854,0.1915,-0.1124,-0.9853,2.417,8690,156.6256,1764,-0.894,-0.6652,0.1818,1.1636,23.8387,107
-1.6017,45.9113,-1.3098,-0.7222,-0.32,-1.3097,-0.1479,10020,169.0433,2520,-0.2781,1.1198,0.2264,-1.582,14.0241,141
-0.2899,17.0756,0.0737,-2.2078,-1.1142,0.0738,-0.408,14823,182.2881,243,-1.4153,1.0354,0.0366,1.2681,78.3879,10
-0.0018,39.7737,2.296,1.1906,-0.6518,2.2961,-0.4483,9063,162.9529,1900,0.8784,0.3926,0.2083,-0.4161,59.776,104
